CR!88QR330EFN1314FFMDFY4E1SX86P:AVwGAAALAAAA:34677:5,尊敬,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AVwGAAALAAAA:34677,心から私は南さんへの尊敬を言葉にしました。 　,"July 03, 2021 09:24:23 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AUAGAAAHAAAA:33440:9,くちゃくちゃ,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AUAGAAAHAAAA:33440,だから、大切なハンカチをくれたんだよ」 　私は、濡れてくちゃくちゃになったハンカチを見ました。 ,"July 03, 2021 01:44:15 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AT8GAAAcAAAA:33389:5,自分,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AT8GAAAcAAAA:33389,きっと、その子は初めて自分のために泣いてくれるなっちゃんに出会ったんだ。,"July 03, 2021 01:43:22 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AVQGAAALAAAA:34412:5,行儀,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AVQGAAALAAAA:34412,私は、この心の奥から行儀悪く溢れ出る気持ちをどう言葉にすればいいか精一杯考えてから、隣に座る南さんの方へと向きました。 ,"July 03, 2021 09:13:10 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AUoGAAAgAAAA:33845:5,瞑る,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AUoGAAAgAAAA:33845,私は、じっと目を瞑って考えました。,"July 03, 2021 03:19:08 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AV0GAABuAAAA:34798:4,宿,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AV0GAABuAAAA:34798,でも、試しに書いてみると、全然上手くいかなくて、かっこいいトムや宿なしハックのような登場人物をこの世界に生みだすことなんて全然出来なくて、私は凄く落ち込みました。,"July 03, 2021 09:26:40 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AUUGAAAKAAAA:33619:5,辛い,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AUUGAAAKAAAA:33619,もしも、なっちゃんが南さんのことを好きなんだったらね」 「私、南さんのこと好きよ」 「だったら、南さんの辛い思い出よりもいっぱい、なっちゃんの笑顔でいい思い出を作ってあげなきゃ」 「そんなこと、出来るかしら」 　珍しく弱気な私の細い肩に、おばあちゃんはそっと柔らかい手を置きました。 ,"July 03, 2021 03:12:22 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AV0GAABvAAAA:34799:5,ない,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AV0GAABvAAAA:34799,でも、試しに書いてみると、全然上手くいかなくて、かっこいいトムや宿なしハックのような登場人物をこの世界に生みだすことなんて全然出来なくて、私は凄く落ち込みました。,"July 03, 2021 09:26:36 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AaoGAABfAAAA:39678:6,真面目,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AaoGAABfAAAA:39678,大人がこういう真面目な顔をする時は、なぜかとても嫌なことを言う時がほとんどなのです。,"July 04, 2021 04:12:12 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AXoGAAAJAAAA:36711:4,嬢,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AXoGAAAJAAAA:36711,「久しぶりだね、お嬢ちゃん。,"July 03, 2021 10:27:33 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AaUGAAAwAAAA:39220:5,単に,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AaUGAAAwAAAA:39220,単に、人間の男の子には興味がないだけなのかもしれません。 　,"July 04, 2021 04:09:55 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AYUGAAAOAAAA:37276:5,納得,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AYUGAAAOAAAA:37276,血が見たいとか、好奇心とか、落ち着くとか」 「南さんも落ち着くって言ってた」 「うん、それで、お嬢ちゃんは納得出来た？」 ,"July 03, 2021 10:34:20 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AZ8GAAAyAAAA:38918:7,いじめる,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AZ8GAAAyAAAA:38918,まるで私がいじめているみたいだからやめてほしいものです。 　,"July 04, 2021 04:08:29 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AaoGAAANAQAA:39852:6,珍しい,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AaoGAAANAQAA:39852,たまに、相手をびっくりさせようとして、とても嬉しいことの前にそういう顔を作る時もあるけど、そういう時はすごく珍しい。 　,"July 04, 2021 04:13:06 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AYcGAAAIAAAA:37333:5,結局,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AYcGAAAIAAAA:37333,結局さ、やってる人にしか分からないんだと思う。,"July 03, 2021 10:39:00 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AacGAAAbAAAA:39396:5,近所,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AacGAAAbAAAA:39396,お母さんは忙しいので、近所のスーパーでお惣菜を買ってくることもとても多いけれど、やっぱりお母さんが作ってくれる料理は格別です。 　,"July 04, 2021 04:10:55 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AWUGAAAUAAAA:35270:5,世辞,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AWUGAAAUAAAA:35270,私は皆の四十五分でこの南さんのお話を読んでほしいわ」 　私は本当のことを言ったのに南さんは「お世辞はいいんだよ」と言って、私の手からノートを取り上げました。,"July 03, 2021 09:35:00 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AWcGAAASAAAA:35495:7,ひらひら,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AWcGAAASAAAA:35495,次のお話もとっても楽しみにしてる」 　南さんはやっぱりこっちを見ずに手をひらひらと振って、突然空から何かが降ってきたみたいに上を向いて、こんなことを訊いてきました。 ,"July 03, 2021 10:10:06 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AXkGAABYAAAA:36693:6,迎える,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AXkGAABYAAAA:36693,川沿いにあるケーキみたいなクリーム色の建物、そこにいつものようにいてくれたアバズレさんは、コーヒーを飲みながら私を迎えてくれました。 ,"July 03, 2021 10:21:37 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AY4GAABPAAAA:37747:5,経つ,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AY4GAABPAAAA:37747,でも、私にはまだ魔法は使えないので、アバズレさんの頭の中はいつまで経っても見えませんでした。 ,"July 03, 2021 10:42:44 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AZ0GAAAkAAAA:38719:5,近頃,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AZ0GAAAkAAAA:38719,彼は、私が近頃何度も丘の下の公園で見かけていたその人でした。,"July 04, 2021 04:07:41 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AakGAAA+AAAA:39541:7,がつがつ,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AakGAAA+AAAA:39541,私はそんなにがつがつしていたかしらと恥ずかしくなりましたが、どうやら、そうではありませんでした。 　,"July 04, 2021 04:11:32 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AYIGAAAeAAAA:37133:5,眉毛,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AYIGAAAeAAAA:37133,アバズレさんはショートケーキの最後のひとかけらを食べながら眉毛と眉毛の間に力を込めました。,"July 03, 2021 10:33:17 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AWwGAAA5AAAA:35816:5,心地,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AWwGAAA5AAAA:35816,その相槌は私の体にすぅっとしみこんでいくようで、とても心地いい。,"July 03, 2021 10:11:30 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AYIGAAATAAAA:37122:5,ひと,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AYIGAAATAAAA:37122,アバズレさんはショートケーキの最後のひとかけらを食べながら眉毛と眉毛の間に力を込めました。,"July 03, 2021 10:33:39 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AacGAABKAAAA:39443:5,格別,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AacGAABKAAAA:39443,お母さんは忙しいので、近所のスーパーでお惣菜を買ってくることもとても多いけれど、やっぱりお母さんが作ってくれる料理は格別です。 　,"July 04, 2021 04:10:49 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AeQGAAAEAAAA:42989:6,物語る,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AeQGAAAEAAAA:42989,世界中の皆の心にもう一つの世界を作り続けるのよ、マーク・トウェインやサン・テグジュペリみたいに」 「あのな、ガキが簡単に言うけど」 「そして物語は家でも書けるんだから、家族が出来て、子どもが生まれても、一緒に遊んだり、一緒に旅行したり、授業参観に行ったり出来て、その子を寂しがらせることもない」 　ぽろりとこぼれた私の心の破片。,"July 04, 2021 07:31:06 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:ATMHAAA2AAAA:45952:5,正面,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,ATMHAAA2AAAA:45952,正面から見る南さんの前髪の奥の目は、今までに見たことがない色をしていました。 ,"July 04, 2021 08:08:44 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:Aa4GAABKAAAA:40230:5,爆発,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,Aa4GAABKAAAA:40230,私の心は、一秒間暗くなった感覚と、これまで私がどれだけ楽しみにしていたかという気持ちを、まるで縮んだバネみたいに使って爆発してしまったのです。 ,"July 04, 2021 04:18:00 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AZMHAAACAAAA:52055:5,散歩,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AZMHAAACAAAA:52055,「お散歩中ごめんね、お嬢ちゃん。,"July 05, 2021 08:29:13 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AfQGAAAaAAAA:43817:5,紡ぐ,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AfQGAAAaAAAA:43817,私にとって作家さんとは、本を売る人ではなく、物語を紡ぎ、人の心に世界を作る素敵な人達、ただそう思っていて、その中には南さんの名前がしっかりと並んでいました。,"July 04, 2021 07:48:38 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AZcHAAAAAAAA:52138:5,工事,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AZcHAAAAAAAA:52138,「工事って、なんの？」 ,"July 05, 2021 08:29:31 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AeoGAAAGAAAA:43366:5,苦い,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AeoGAAAGAAAA:43366,私なんかの書く話は面白くもなんともない」 　南さんは、苦い虫を噛みつぶすように言いました。 ,"July 04, 2021 07:39:36 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AbkGAABJAAAA:40752:6,怒鳴る,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AbkGAABJAAAA:40752,とお母さんが怒鳴るのを聞いて、私はもうそれ以上は何も食べずに部屋に戻り、ベッドにもぐりこみました。 　,"July 04, 2021 04:28:01 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:ARYHAAAMAAAA:44951:5,喧嘩,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,ARYHAAAMAAAA:44951,喧嘩したのよ」 　南さんは、笑ったままこちらを向きました。,"July 04, 2021 07:54:38 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AZwHAAAQAAAA:52266:5,基地,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AZwHAAAQAAAA:52266,「もしかして、お嬢ちゃん達の秘密基地だったのかな？　,"July 05, 2021 08:30:53 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AeEGAAAFAAAA:42778:5,口元,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AeEGAAAFAAAA:42778,南さんは口元を不思議そうに歪めて、「お前は変な奴に近寄るのが好きなのかよ」と言ったので、私は「かもね」と南さんの真似をした私の真似をした南さんの真似をしました。 ,"July 04, 2021 07:25:07 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:ARgHAABGAAAA:45080:5,一言,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,ARgHAABGAAAA:45080,それを食べる時、一言だけ言うんだ。,"July 04, 2021 07:58:32 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AUYHAAB2AAAA:46875:5,参観,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AUYHAAB2AAAA:46875,お母さんが、授業参観に行けないって分かった時、お前と同じくらい悲しかったこと。,"July 04, 2021 08:29:02 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AXQHAAABAAAA:49741:5,段々,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AXQHAAABAAAA:49741,段々と段々と、私の番が近づいてきて、ついに横の桐生くんの番になりました。 　,"July 04, 2021 10:05:48 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AeEGAAA5AAAA:42830:6,真似る,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AeEGAAA5AAAA:42830,南さんは口元を不思議そうに歪めて、「お前は変な奴に近寄るのが好きなのかよ」と言ったので、私は「かもね」と南さんの真似をした私の真似をした南さんの真似をしました。 ,"July 04, 2021 07:29:54 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AXQHAAATAAAA:49759:6,ついに,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AXQHAAATAAAA:49759,段々と段々と、私の番が近づいてきて、ついに横の桐生くんの番になりました。 　,"July 04, 2021 10:06:04 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AcEGAAArAAAA:41263:5,留守,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AcEGAAArAAAA:41263,どうやら、今日はお留守のようです。,"July 04, 2021 04:42:15 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AdYGAABLAAAA:42286:5,話題,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AdYGAABLAAAA:42286,私は、私に元気がない話なんてしたくなかったので、話題を変えることにしました。,"July 04, 2021 07:21:36 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AeQGAAAuAAAA:43031:5,旅行,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AeQGAAAuAAAA:43031,世界中の皆の心にもう一つの世界を作り続けるのよ、マーク・トウェインやサン・テグジュペリみたいに」 「あのな、ガキが簡単に言うけど」 「そして物語は家でも書けるんだから、家族が出来て、子どもが生まれても、一緒に遊んだり、一緒に旅行したり、授業参観に行ったり出来て、その子を寂しがらせることもない」 　ぽろりとこぼれた私の心の破片。,"July 04, 2021 07:31:34 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AfMGAAASAAAA:43649:5,稼ぐ,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AfMGAAASAAAA:43649,私の心の中に、それは素敵な世界を作ったもの」 　もちろん、お仕事というものがお金を稼ぐためのもので、作家と呼ばれる人達が本を売ってお金をもらっていることは、子どもの私にも十分に分かっていました。,"July 04, 2021 07:44:31 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AZIHAAAXAAAA:52000:5,素直,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AZIHAAAXAAAA:52000,私が、分からないことを素直に大人に訊こうとすると、二人のうちの一人、私のお父さんより年上に見えるおじちゃんが話しかけてきました。 ,"July 05, 2021 08:29:04 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:ATMHAAALAAAA:45909:5,無視,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,ATMHAAALAAAA:45909,「奈ノ花…………一つ、私と、約束しろ」 　南さんは、私の質問を無視しました。,"July 04, 2021 08:08:23 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:Ac8GAABDAAAA:42091:9,ごきげんよう,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,Ac8GAABDAAAA:42091,私と片目だけ目が合うと、南さんは「おう」と言ったので、私も「ごきげんよう」と返しました。 ,"July 04, 2021 07:20:14 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AeUGAAABAAAA:43067:6,ぽろり,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AeUGAAABAAAA:43067,世界中の皆の心にもう一つの世界を作り続けるのよ、マーク・トウェインやサン・テグジュペリみたいに」 「あのな、ガキが簡単に言うけど」 「そして物語は家でも書けるんだから、家族が出来て、子どもが生まれても、一緒に遊んだり、一緒に旅行したり、授業参観に行ったり出来て、その子を寂しがらせることもない」 　ぽろりとこぼれた私の心の破片。,"July 04, 2021 07:32:45 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AXsHAAB0AAAA:50196:7,すっぽり,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AXsHAAB0AAAA:50196,でも、それでも私にはまだ私の心にすっぽりとはまりこむ形の答えが見つからなかったのです。 　,"July 04, 2021 10:07:57 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AdsGAAAGAAAA:42544:7,いきなり,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AdsGAAAGAAAA:42544,「んなこと、いきなり何言ってんだよ」 「南さんの物語をたくさんの人に読んで貰えない理由は、南さんの大切なノートに書いてあるからだって気がついたの。,"July 04, 2021 07:23:39 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AWIHAAA0AAAA:48475:6,深呼吸,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AWIHAAA0AAAA:48475,そうしてエレベーターで私達家族の家がある十一階にあがり、廊下を歩いてドアの前に立ったところで、もう一つ深呼吸。,"July 04, 2021 08:50:12 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:ARoHAAAAAAAA:45103:5,強情,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,ARoHAAAAAAAA:45103,昨日はごめんねって」 「嫌よ」 「強情な奴だな」 「だって、私よりあっちの方が悪いもの」 「喧嘩の理由なんてどうせくだらないもんだろ」 　南さんの言い方に、私は少しむっとしました。 ,"July 04, 2021 07:58:20 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AcYGAAAJAAAA:41613:5,ほる,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AcYGAAAJAAAA:41613,「大人達は皆、私をほっておくのね」 「ナー」 　こうなったら、私の知る大人達の中では一番私に近い、南さんに会いに行くしかありません。 　,"July 04, 2021 07:15:44 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AdYGAAClAAAA:42376:6,鉄の塊,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AdYGAAClAAAA:42376,南さんの手首の傷がどんどん消えていくように、鉄の塊が消えていってくれると思ったのです。 ,"July 04, 2021 07:22:58 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AdYGAACnAAAA:42378:4,塊,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AdYGAACnAAAA:42378,南さんの手首の傷がどんどん消えていくように、鉄の塊が消えていってくれると思ったのです。 ,"July 04, 2021 07:22:48 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AQkHAAATAAAA:44605:6,認めて,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AQkHAAATAAAA:44605,この建物の持ち主に認めてもらえたの？」 ,"July 04, 2021 07:51:54 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AcYGAAAJAAAA:41613:6,ほって,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AcYGAAAJAAAA:41613,「大人達は皆、私をほっておくのね」 「ナー」 　こうなったら、私の知る大人達の中では一番私に近い、南さんに会いに行くしかありません。 　,"July 04, 2021 07:15:49 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AdYGAAAaAAAA:42237:5,前髪,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AdYGAAAaAAAA:42237,全然楽しそうな顔してねーもん」 　南さんはこっちを見ていないようでいて、実はその長い前髪の間から私をこっそり見ていてくれてるようです。,"July 04, 2021 07:21:11 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:ASUHAAAMAAAA:45424:5,弄ぶ,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,ASUHAAAMAAAA:45424,やがて風が私の長い髪を弄ぶのをやめ、私はゆっくりとまぶたを開いて、もう一度南さんの方を見ました。 　,"July 04, 2021 08:00:19 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AZ0HAAADAAAA:52323:5,基地,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AZ0HAAADAAAA:52323,遊んでたら、いつか下敷きになっちゃうかもしれない」 　秘密基地。,"July 05, 2021 08:30:46 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AWUHAAABAAAA:48685:5,給食,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AWUHAAABAAAA:48685,給食が終わって、昼休み。,"July 04, 2021 08:53:25 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AbIGAAATAAAA:40382:5,破る,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AbIGAAATAAAA:40382,いっつもお母さんは約束を破るわ！　,"July 04, 2021 04:17:44 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AQcHAAAOAAAA:44557:6,認める,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AQcHAAAOAAAA:44557,「自分がここにいていいって、認めてもらえることだ」 　南さんの答えに、私は首を傾げます。 ,"July 04, 2021 07:52:28 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AcMGAAAFAAAA:41427:4,艶,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AcMGAAAFAAAA:41427,今日も毛艶のいい彼女と私はおでこに汗をにじませながら、丘をのぼっていきます。,"July 04, 2021 07:13:58 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AeoGAAAKAAAA:43370:8,噛みつぶす,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AeoGAAAKAAAA:43370,私なんかの書く話は面白くもなんともない」 　南さんは、苦い虫を噛みつぶすように言いました。 ,"July 04, 2021 07:41:31 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AfMGAABcAAAA:43723:5,職業,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AfMGAABcAAAA:43723,だけれど私は本当に、作家という言葉が職業の名前だとは思っていなかったのです。,"July 04, 2021 07:47:48 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AU4HAAAmAAAA:47422:7,まっさら,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AU4HAAAmAAAA:47422,初めて見る南さんのまっさらな顔は、アバズレさんみたいに透明で、おばあちゃんみたいに優しくて、素敵でした。 　,"July 04, 2021 08:39:29 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AeoGAAAMAAAA:43372:6,つぶす,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AeoGAAAMAAAA:43372,私なんかの書く話は面白くもなんともない」 　南さんは、苦い虫を噛みつぶすように言いました。 ,"July 04, 2021 07:41:26 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
CR!88QR330EFN1314FFMDFY4E1SX86P:AZ0HAAABAAAA:52321:5,秘密,また、同じ夢を見ていた (双葉文庫),B00A8QWAC2,AZ0HAAABAAAA:52321,遊んでたら、いつか下敷きになっちゃうかもしれない」 　秘密基地。,"July 05, 2021 08:30:41 PM",ja,CR!88QR330EFN1314FFMDFY4E1SX86P ja
